,address,withdrawal_address,staked_rpl,staked_rpl_value_in_eth,nETH,pETH,liquid_rpl_node_value_in_eth,liquid_rpl_withdrawal_value_in_eth,vote_power
2385,0x519e19Eac9EAd404343c68224dD2A22C5c25F992,0x519e19Eac9EAd404343c68224dD2A22C5c25F992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,0xD4B7C00e21516753D62C417bCa7ACeB2E8C730A2,0xb2659f5Fd835aB6bD13FCa47c4CB9DA910657b8f,623.5942412572488,2.6289206014288418,24.0,72.0,0.0,0.0,0.0
2387,0xc3fce5426fDbB1fC72Ee9b224A3c97f03b7FC6E8,0xB5465128BEe99E9f09cF1Bc83feA6Ee71E9fcf41,305.9343054389578,1.28974410769216,16.0,48.0,0.0,0.0,0.0
2388,0xa6DfD9ab8cdFA0678Bff85bD7E98864b886B0acD,0x8Ec69c8c690A9081fE21d583D455D0E79E463b59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,0xdf13cee669432761C89534cC60F96B0F3611C2b7,0x038248F08FA4F42CD373F0676182A89177466352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,0xa04Cc435a2c2b7FA911608e99FCE247FAF08F45e,0xa04Cc435a2c2b7FA911608e99FCE247FAF08F45e,535.9944127477772,2.2596211778391018,8.0,24.0,0.0,0.0,0.0
2391,0xD9342B402a99373D159e5cE88915bCb1D613f7d4,0xD9342B402a99373D159e5cE88915bCb1D613f7d4,127.01276898596817,0.5354547283158584,16.0,16.0,0.0,0.0,0.0
2392,0x96BD6b868B72B15D24b042a8Fb301acc24A0b24B,0x96BD6b868B72B15D24b042a8Fb301acc24A0b24B,240.24623575177273,1.0128192930553688,16.0,48.0,0.0,0.0,0.0
2393,0x58aD045Cbaa80EA55818385544E5d72AA3F5237B,0x595C9c09A5725ACa22b2985D6CAEcE5dE8a0c5f7,535.2596200779574,2.256523471895613,8.0,24.0,0.0,0.0,23.135678509132976
2394,0x21ceC6f17223F7fdA84fC08e54D70072c656f508,0x21ceC6f17223F7fdA84fC08e54D70072c656f508,119.96143525617947,0.5057280321994579,8.0,24.0,0.0,0.0,0.0
2395,0x73764431e97922B1694075C55a2637873Ea34AeD,0xA1c78f44b936C70B721dDeFb472f073CF6Be87cF,329.9831709692019,1.3911282351433467,32.0,64.0,0.0,0.0,0.0
2396,0xFc49f773756eaBB2680Fd505916c2a93b65b465B,0x7aDB0CD8e41670fc0C69DbCac8e1C7033773BF2e,616.1093055466631,2.597365945551557,24.0,72.0,0.0,0.0,24.821549217296315
